WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Error while setting adjacent snippet as current node: ...a/Local/nvim-data/lazy/LuaSnip/lua/luasnip/util/mark.lua:136: Invalid 'end_row': out of range
WARN  | main: Removing snippet rafce: Error while setting adjacent snippet as current node: ...a/Local/nvim-data/lazy/LuaSnip/lua/luasnip/util/mark.lua:136: Invalid 'line': out of range
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet useRefSnippet: Detected deletion of snippet `useRefSnippet`, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Error while entering node in snippet : ...a/Local/nvim-data/lazy/LuaSnip/lua/luasnip/util/mark.lua:82: attempt to index a nil value
WARN  | main: Removing snippet rafce: Error while setting adjacent snippet as current node: ...a/Local/nvim-data/lazy/LuaSnip/lua/luasnip/util/mark.lua:82: attempt to index a nil value
WARN  | main: Removing snippet rafce: Detected deletion of snippet `rafce`, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet useMemoSnippet: Detected deletion of snippet `useMemoSnippet`, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet function: Detected deletion of snippet `function`, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet set: Detected deletion of snippet `set`, removing it
WARN  | main: Removing snippet rafce: Detected deletion of snippet `rafce`, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet self:: Detected deletion of snippet `self:`, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet rafce: Detected deletion of snippet `rafce`, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet style: Detected deletion of snippet `style`, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet script: Detected deletion of snippet `script`, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet rafce: Detected deletion of snippet `rafce`, removing it
WARN  | main: Removing snippet style: Detected deletion of snippet `style`, removing it
WARN  | main: Removing snippet style: Detected deletion of snippet `style`, removing it
WARN  | main: Removing snippet link: Detected deletion of snippet `link`, removing it
WARN  | main: Removing snippet input: Detected deletion of snippet `input`, removing it
WARN  | main: Removing snippet div: Detected deletion of snippet `div`, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet aic: Detected deletion of snippet `aic`, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet aic: Detected deletion of snippet `aic`, removing it
WARN  | main: Removing snippet disf: Detected deletion of snippet `disf`, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet jcc: Detected deletion of snippet `jcc`, removing it
WARN  | main: Removing snippet aic: Detected deletion of snippet `aic`, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet disf: Detected deletion of snippet `disf`, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet hei: Detected deletion of snippet `hei`, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet jcc: Detected deletion of snippet `jcc`, removing it
WARN  | main: Removing snippet disf: Detected deletion of snippet `disf`, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet jcc: Detected deletion of snippet `jcc`, removing it
WARN  | main: Removing snippet aic: Detected deletion of snippet `aic`, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet curp: Detected deletion of snippet `curp`, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet innerText: Detected deletion of snippet `innerText`, removing it
WARN  | main: Removing snippet innerText: Detected deletion of snippet `innerText`, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet dateMDY: Detected deletion of snippet `dateMDY`, removing it
WARN  | vscode-loader: Manifest C:\Users\John Michael Abbas\AppData\Local\nvim-data\lazy\aura-theme\package.json does not contribute any snippets.
WARN  | vscode-loader: Manifest C:\Users\John Michael Abbas\AppData\Local\nvim-data\lazy\aura-theme\package.json does not contribute any snippets.
WARN  | vscode-loader: Manifest C:\Users\John Michael Abbas\AppData\Local\nvim-data\lazy\aura-theme\package.json does not contribute any snippets.
WARN  | vscode-loader: Manifest C:\Users\John Michael Abbas\AppData\Local\nvim-data\lazy\aura-theme\package.json does not contribute any snippets.
WARN  | vscode-loader: Manifest C:\Users\John Michael Abbas\AppData\Local\nvim-data\lazy\aura-theme\package.json does not contribute any snippets.
WARN  | vscode-loader: Manifest C:\Users\John Michael Abbas\AppData\Local\nvim-data\lazy\aura-theme\package.json does not contribute any snippets.
WARN  | vscode-loader: Manifest C:\Users\John Michael Abbas\AppData\Local\nvim-data\lazy\aura-theme\package.json does not contribute any snippets.
WARN  | vscode-loader: Manifest C:\Users\John Michael Abbas\AppData\Local\nvim-data\lazy\aura-theme\package.json does not contribute any snippets.
WARN  | vscode-loader: Manifest C:\Users\John Michael Abbas\AppData\Local\nvim-data\lazy\aura-theme\package.json does not contribute any snippets.
WARN  | vscode-loader: Manifest C:\Users\John Michael Abbas\AppData\Local\nvim-data\lazy\aura-theme\package.json does not contribute any snippets.
WARN  | vscode-loader: Manifest C:\Users\John Michael Abbas\AppData\Local\nvim-data\lazy\aura-theme\package.json does not contribute any snippets.
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet rafce: Detected deletion of snippet `rafce`, removing it
WARN  | main: Removing snippet rafce: Detected deletion of snippet `rafce`, removing it
WARN  | main: Removing snippet rafce: Detected deletion of snippet `rafce`, removing it
WARN  | main: Removing snippet rafce: Detected deletion of snippet `rafce`, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet toLowerCase: Detected deletion of snippet `toLowerCase`, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet desc: Detected deletion of snippet `desc`, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet trycatch: Detected deletion of snippet `trycatch`, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet trycatch: Detected deletion of snippet `trycatch`, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet trycatch: Detected deletion of snippet `trycatch`, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
WARN  | main: Removing snippet : Detected deletion of snippet ``, removing it
